date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:31:23	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2027%20Sep%202023%2005:31:21%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
12:31:25	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-605e901dc5640;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
12:31:26	101652/101652	---MCZ	200	added ('OK')	application/x-font-woff	date:Wed,%2027%20Sep%202023%2005:31:25%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
12:31:27	202744/202744	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2027%20Sep%202023%2005:31:26%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
12:31:28	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Sep%202023%2005:31:27%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.4)
12:31:29	459244/459244	---MCZ	200	added ('OK')	application/x-font-woff	date:Wed,%2027%20Sep%202023%2005:31:28%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?y24e1e	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit97ac.woff	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=2.8.5)
12:31:29	201/201	---M-Z	200	added ('OK')	image/png	etag:%22c9-5f6bf989a78c0;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.8.5)
12:31:30	160/160	---M-Z	200	added ('OK')	image/png	etag:%22a0-5f6bf989a78c0;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.8.5)
12:31:31	158/158	---M-Z	200	added ('OK')	image/png	etag:%229e-5f6bf989a78c0;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.8.5)
12:31:32	148/148	---M-Z	200	added ('OK')	image/png	etag:%2294-5f6bf989a78c0;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.8.5)
12:31:33	257/257	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2027%20Sep%202023%2005:31:33%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.8.5)
12:31:34	69184/69184	---M-Z	200	added ('OK')	text/css	etag:%2210e40-5f8704bc858c0;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-507.css?ver=1680536075	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-507a9a7.css	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:36	81156/81156	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:31:36%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/507	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/507.json	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:37	2513/2513	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:31:37%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fhome-2%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed0b4c.json	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2005:31:37%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=507	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/indexcfe8.html	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:38	2578/2578	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2005:31:38%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fhome-2%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed3d81	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:40	235316/235316	---MCZ	200	added ('OK')	image/jpeg	etag:%2239734-5b1b10d1ebfc0;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/handsome-young-groom-P8PKW7A-square-e1595735390776.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/handsome-young-groom-P8PKW7A-square-e1595735390776.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:41	582153/582153	---MCZ	200	added ('OK')	image/jpeg	etag:%228e209-5b1b10d1ebfc0;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-young-bride-at-sunset-in-green-nature-PDXVRCK-square.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-young-bride-at-sunset-in-green-nature-PDXVRCK-square.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:42	436889/436889	---MCZ	200	added ('OK')	image/jpeg	etag:%226aa99-5b1b10d3d4440;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-bride-and-groom-on-a-meadow-in-the-eveni-P8TUGS9-gallery.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-bride-and-groom-on-a-meadow-in-the-eveni-P8TUGS9-gallery.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:43	242895/242895	---MCZ	200	added ('OK')	image/jpeg	etag:%223b4cf-5b1b10d3d4440;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-bride-and-groom-at-sunset-in-green-natur-PS3WDVS-e1595735646274.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-bride-and-groom-at-sunset-in-green-natur-PS3WDVS-e1595735646274.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:44	164630/164630	---MCZ	200	added ('OK')	image/jpeg	etag:%2228316-5b1b10d3d4440;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-young-bride-at-sunset-in-green-nature-PDXVRCK-e1595822394591.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-young-bride-at-sunset-in-green-nature-PDXVRCK-e1595822394591.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:45	155093/155093	---MCZ	200	added ('OK')	image/jpeg	etag:%2225dd5-5b1b10d1ebfc0;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-bride-and-groom-at-sunset-in-green-natur-PZ6Q2F6-e1595822476276.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/beautiful-bride-and-groom-at-sunset-in-green-natur-PZ6Q2F6-e1595822476276.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:47	66726/66726	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2005:31:47%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/crazy-easy-steps-to-creating-your-wedding-budget/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/crazy-easy-steps-to-creating-your-wedding-budget/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:47	257271/257271	---MCZ	200	added ('OK')	image/jpeg	etag:%223ecf7-5b1b10d3d4440;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/bride-and-groom-cutting-cake-on-wedding-reception-e1595822189364.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/bride-and-groom-cutting-cake-on-wedding-reception-e1595822189364.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:48	67238/67238	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2005:31:48%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/our-big-family-finally-gathered/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/our-big-family-finally-gathered/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:48	232281/232281	---MCZ	200	added ('OK')	image/jpeg	etag:%2238b59-5b1b10d1ebfc0;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/bride-groom-with-guests-taking-selfie-at-wedding-reception-outside-in-the-backyard--e1595822216372.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/bride-groom-with-guests-taking-selfie-at-wedding-reception-outside-in-the-backyard--e1595822216372.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:50	67173/67173	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Sep%202023%2005:31:49%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/outdoor-pre-wedding-shoot-locations-in-bali/	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/outdoor-pre-wedding-shoot-locations-in-bali/index.html	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:50	313688/313688	---MCZ	200	added ('OK')	image/jpeg	etag:%224c958-5b1b10d2e0200;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/elegant-wedding-arch-in-olive-trees-park-e1595822244465.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/elegant-wedding-arch-in-olive-trees-park-e1595822244465.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:50	5629/5629	---M-Z	200	added ('OK')	text/javascript	etag:%2215fd-5a7fbb57c37c0;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-includes/js/imagesloaded.min.js?ver=4.1.4	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-includes/js/imagesloaded.mineda1.js	(from https://templatekit.jegtheme.com/robbie-and-magie/home-2/)
12:31:54	44667/44667	---M-Z	200	added ('OK')	text/css	etag:%22ae7b-5f86a16112f00;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-875.css?ver=1680509404	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-8757f04.css	(from https://templatekit.jegtheme.com/robbie-and-magie/bridesmaids-groomsmen/)
12:31:55	45745/45745	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:31:55%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/875	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/875.json	(from https://templatekit.jegtheme.com/robbie-and-magie/bridesmaids-groomsmen/)
12:31:56	2609/2609	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:31:56%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fbridesmaids-groomsmen%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embeda4a6.json	(from https://templatekit.jegtheme.com/robbie-and-magie/bridesmaids-groomsmen/)
12:31:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2005:31:56%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=875	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/index527a.html	(from https://templatekit.jegtheme.com/robbie-and-magie/bridesmaids-groomsmen/)
12:31:57	2671/2671	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2005:31:57%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fbridesmaids-groomsmen%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embedc4a8	(from https://templatekit.jegtheme.com/robbie-and-magie/bridesmaids-groomsmen/)
12:31:59	197892/197892	---MCZ	200	added ('OK')	image/jpeg	etag:%2230504-5b1b10d0f7d80;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/06/young-handsome-latin-man-with-glass-of-wine-dreamily-holding-wedding-ring-in-restaurant-outdoor-e1595815518325.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/06/young-handsome-latin-man-with-glass-of-wine-dreamily-holding-wedding-ring-in-restaurant-outdoor-e1595815518325.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/bridesmaids-groomsmen/)
12:32:00	44827/44827	---M-Z	200	added ('OK')	image/jpeg	etag:%22af1b-5b1b280473a80;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/thumbs/beautiful-smiling-bride-woman-with-long-curly-hair-3P6FGVW-scaled-e1595815841498-owxzqubwn7w7qzy93ce4lz5ekexptfriz2xb90u35c.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/thumbs/beautiful-smiling-bride-woman-with-long-curly-hair-3P6FGVW-scaled-e1595815841498-owxzqubwn7w7qzy93ce4lz5ekexptfriz2xb	(from https://templatekit.jegtheme.com/robbie-and-magie/bridesmaids-groomsmen/)
12:32:00	49913/49913	---M-Z	200	added ('OK')	image/jpeg	etag:%22c2f9-5b1b280473a80;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/thumbs/brunette-bride-in-fashion-white-wedding-dress-with-PA5QKFF-scaled-e1595815789485-owxzqte2gduxfdzm8tzi1hdxz12clqnsmy9trqvhbk.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/thumbs/brunette-bride-in-fashion-white-wedding-dress-with-PA5QKFF-scaled-e1595815789485-owxzqte2gduxfdzm8tzi1hdxz12clqnsmy9t	(from https://templatekit.jegtheme.com/robbie-and-magie/bridesmaids-groomsmen/)
12:32:00	43262/43262	---M-Z	200	added ('OK')	image/jpeg	etag:%22a8fe-5b1b280473a80;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/thumbs/beautiful-bride-in-white-wedding-dress-puts-on-ear-PZCF8HN-1-scaled-e1595815884223-owxzqubwn7w7qzy93ce4lz5ekexptfriz2xb90u35c.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/thumbs/beautiful-bride-in-white-wedding-dress-puts-on-ear-PZCF8HN-1-scaled-e1595815884223-owxzqubwn7w7qzy93ce4lz5ekexptfriz2	(from https://templatekit.jegtheme.com/robbie-and-magie/bridesmaids-groomsmen/)
12:32:01	112892/112892	---MCZ	200	added ('OK')	image/jpeg	etag:%221b8fc-5b1b10d2e0200;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/groom-waiting-for-the-bride-PJKKGHS-scaled-e1595815559834.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/groom-waiting-for-the-bride-PJKKGHS-scaled-e1595815559834.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/bridesmaids-groomsmen/)
12:32:02	85906/85906	---MCZ	200	added ('OK')	image/jpeg	etag:%2214f92-5b1b10d2e0200;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/groom-in-a-park-BV9JK4L-scaled-e1595815595138.jpg	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/2020/07/groom-in-a-park-BV9JK4L-scaled-e1595815595138.jpg	(from https://templatekit.jegtheme.com/robbie-and-magie/bridesmaids-groomsmen/)
12:32:02	33622/33622	---M-Z	200	added ('OK')	text/css	etag:%228356-5f8754d761680;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-926.css?ver=1680557578	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-926582c.css	(from https://templatekit.jegtheme.com/robbie-and-magie/rsvp/)
12:32:03	677/677	---M-Z	200	added ('OK')	text/css	etag:%222a5-605e901dc5640;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://templatekit.jegtheme.com/robbie-and-magie/rsvp/)
12:32:05	35802/35802	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:32:05%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/926	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/926.json	(from https://templatekit.jegtheme.com/robbie-and-magie/rsvp/)
12:32:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2005:32:06%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=926	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/index2b15.html	(from https://templatekit.jegtheme.com/robbie-and-magie/rsvp/)
12:32:07	2503/2503	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:32:08%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Frsvp%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed293c.json	(from https://templatekit.jegtheme.com/robbie-and-magie/rsvp/)
12:32:08	2568/2568	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2005:32:08%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Frsvp%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed94bb	(from https://templatekit.jegtheme.com/robbie-and-magie/rsvp/)
12:32:09	3432/3432	---M-Z	200	added ('OK')	text/css	etag:%22d68-5f86cfdc11840;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-1212.css?ver=1680521881	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-12129d34.css	(from https://templatekit.jegtheme.com/robbie-and-magie/gallery/)
12:32:10	9208/9208	---M-Z	200	added ('OK')	text/css	etag:%2223f8-5f865cd1a6e00;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-2012.css?ver=1680491000	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-201214e8.css	(from https://templatekit.jegtheme.com/robbie-and-magie/gallery/)
12:32:10	8208/8208	---M-Z	200	added ('OK')	text/css	etag:%222010-5f865cd1a6e00;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-2033.css?ver=1680491000	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-203314e8.css	(from https://templatekit.jegtheme.com/robbie-and-magie/gallery/)
12:32:11	14540/14540	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:32:11%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/1212	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/1212.json	(from https://templatekit.jegtheme.com/robbie-and-magie/gallery/)
12:32:12	2566/2566	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:32:12%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fgallery%2F	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed44b4.json	(from https://templatekit.jegtheme.com/robbie-and-magie/gallery/)
12:32:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Sep%202023%2005:32:13%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/?p=1212	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/index7caf.html	(from https://templatekit.jegtheme.com/robbie-and-magie/gallery/)
12:32:13	2634/2634	---M-Z	200	added ('OK')	text/xml	date:Wed,%2027%20Sep%202023%2005:32:13%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftemplatekit.jegtheme.com%2Frobbie-and-magie%2Fgallery%2F&format=xml	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/oembed/1.0/embed4353	(from https://templatekit.jegtheme.com/robbie-and-magie/gallery/)
12:32:14	3432/3432	---M-Z	200	added ('OK')	text/css	etag:%22d68-5f86cffa96040;6063a0fc54817	https://templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-1778.css?ver=1680521913	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-content/uploads/sites/5/elementor/css/post-1778124a.css	(from https://templatekit.jegtheme.com/robbie-and-magie/gallery-justified/)
12:32:15	24063/24063	---M-Z	200	added ('OK')	application/json	date:Wed,%2027%20Sep%202023%2005:32:15%20GMT	https://templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/1778	/Users/duchoang/websites/Wedding/templatekit.jegtheme.com/robbie-and-magie/wp-json/wp/v2/pages/1778.json	(from https://templatekit.jegtheme.com/robbie-and-magie/gallery-justified/)
